id,spacegroup,number_of_total_atoms,percent_atom_al,percent_atom_ga,percent_atom_in,lattice_vector_1_ang,lattice_vector_2_ang,lattice_vector_3_ang,lattice_angle_alpha_degree,lattice_angle_beta_degree,lattice_angle_gamma_degree,formation_energy_ev_natom,bandgap_energy_ev
1995,167,30.0,0.75,0.0833,0.1667,4.9604,4.9602,13.4383,89.9886,90.0123,120.0016,0.2329,3.5771
1996,167,60.0,0.625,0.0417,0.3333,10.1555,5.0775,13.6876,89.9909,90.0096,120.0016,0.2455,2.8296
1997,33,80.0,0.4375,0.5625,0.0,10.0399,8.626,9.2491,90.0008,90.0022,90.0018,0.0784,2.981
1998,12,20.0,0.375,0.0,0.625,12.1835,3.2061,6.4421,89.9999,105.4406,90.0001,0.3497,1.2265
1999,167,30.0,0.4167,0.3333,0.25,5.0862,5.0858,13.6981,89.9942,90.0065,120.001,0.1875,2.5623
2000,12,80.0,0.0,0.7812,0.2188,24.8639,6.2915,6.101,90.0002,104.2773,90.0001,0.0306,1.6459
2001,33,80.0,0.2812,0.1875,0.5312,10.7022,9.1341,9.7594,90.0013,89.9994,90.0004,0.2475,1.4258
2002,12,80.0,0.4688,0.2812,0.25,24.3685,6.1757,6.0374,89.9997,104.5239,90.0001,0.1175,2.3593
2003,227,40.0,0.0,0.1875,0.8125,11.0257,6.3318,15.8495,100.6685,99.1309,30.339,0.2423,0.6946
2004,194,80.0,0.5,0.5,0.0,6.2225,6.2224,23.7226,90.0187,89.9985,120.0009,0.2651,2.6715
2005,33,80.0,0.875,0.0312,0.0938,9.9394,8.5303,9.1616,90.0053,90.0022,90.0011,0.1287,3.7837
2006,12,80.0,0.5312,0.4688,0.0,24.3695,6.018,5.7684,89.9995,103.8469,90.0002,0.0379,2.9921
2007,12,20.0,0.5,0.5,0.0,12.201,3.0134,5.7748,89.9995,103.8357,90.0002,0.0193,2.8478
2008,206,80.0,0.375,0.4062,0.2188,9.4405,9.4402,9.4402,90.0033,90.0035,89.9965,0.1859,2.3283
2009,167,30.0,0.3333,0.1667,0.5,5.2364,5.236,14.0199,89.9952,90.0046,120.0012,0.232,1.9868
2010,227,40.0,0.4375,0.25,0.3125,6.0354,6.0345,14.4453,90.0065,89.9971,119.9991,0.3476,1.543
2011,194,80.0,0.125,0.3438,0.5312,6.7352,6.7348,24.6882,90.0068,89.9987,119.989,0.2826,0.4789
2012,194,80.0,0.0,0.2188,0.7812,6.9608,6.9602,25.1043,90.0087,89.9868,119.9855,0.1341,0.8386
2013,33,80.0,0.0625,0.625,0.3125,10.5619,9.0377,9.6573,89.9983,90.0002,90.0006,0.2243,1.4441
2014,12,80.0,0.2812,0.1875,0.5312,24.4891,6.3864,6.3646,90.0,105.1821,90.0001,0.2659,1.054
2015,194,80.0,0.4375,0.2812,0.2812,6.4502,6.4499,24.1312,90.014,90.0065,119.9954,0.1492,2.1971
2016,33,80.0,0.3438,0.2812,0.375,10.4997,8.978,9.603,90.0014,90.0004,90.0006,0.2499,1.8053
2017,227,40.0,0.375,0.3125,0.3125,6.0521,6.0511,14.483,90.0064,89.9977,119.999,0.3638,1.0043
2018,167,60.0,0.0,0.1667,0.8333,10.9837,5.4913,14.56,89.9984,89.9993,120.001,0.118,1.0414
2019,167,30.0,0.0,0.6667,0.3333,5.2326,5.232,13.9994,90.0004,89.9997,120.0003,0.1413,1.6924
2020,227,40.0,0.8125,0.1875,0.0,9.839,5.6764,13.8993,92.1548,92.0238,30.1576,0.1435,3.2116
2021,12,80.0,0.4375,0.2812,0.2812,24.3927,6.202,6.0758,89.9997,104.5965,90.0001,0.1609,2.1187
2022,194,80.0,0.2812,0.4375,0.2812,6.4998,6.4996,24.2488,90.01,90.0041,119.9937,0.3512,1.0602
2023,33,80.0,0.0938,0.0312,0.875,11.1712,9.4973,10.1226,90.0005,89.9966,90.0003,0.195,0.8791
2024,227,40.0,0.625,0.1875,0.1875,10.1029,5.8474,14.1998,88.938,88.7776,30.2488,0.3203,1.0121
2025,206,80.0,0.1562,0.1875,0.6562,9.9201,9.9199,9.9201,90.0015,90.0016,89.998,0.1661,1.2821
2026,12,80.0,0.4062,0.25,0.3438,24.4087,6.2459,6.1464,89.9998,104.7501,90.0001,0.1415,1.8135
2027,33,80.0,0.75,0.1562,0.0938,9.9978,8.5801,9.2093,90.0042,90.0021,90.0012,0.1415,3.2125
2028,206,80.0,0.4688,0.2812,0.25,9.4289,9.4286,9.4286,90.0028,90.0031,89.9973,0.215,2.4369
2029,167,30.0,0.9167,0.0833,0.0,4.8328,4.8326,13.1683,89.9848,90.016,120.0018,0.015,5.245
2030,167,30.0,0.4167,0.0,0.5833,5.259,5.2586,14.0718,89.9939,90.0057,120.0015,0.2646,1.9311
2031,33,80.0,0.6562,0.3438,0.0,9.9377,8.5388,9.1656,90.0029,90.0023,90.0016,0.0623,3.4873
2032,227,40.0,0.75,0.0,0.25,10.0948,5.8455,14.3871,90.7964,90.9226,30.291,0.4235,1.8847
2033,194,80.0,0.5312,0.3125,0.1562,6.3285,6.3283,23.9,90.0156,90.0045,119.9985,0.2633,1.8108
2034,206,80.0,0.0312,0.0625,0.9062,10.1941,10.1941,10.1943,90.0007,90.0007,89.9989,0.0524,0.9278
2035,12,20.0,0.25,0.625,0.125,12.3144,3.084,5.9539,89.9999,104.1046,90.0001,0.0698,2.3056
2036,167,30.0,0.0,0.1667,0.8333,5.4918,5.4913,14.56,89.9984,89.9993,120.001,0.1262,1.0298
2037,167,60.0,0.625,0.0417,0.3333,10.1555,5.0775,13.6876,89.9909,90.0096,120.0016,0.2567,2.8087
2038,167,30.0,0.0,0.6667,0.3333,5.2326,5.232,13.9994,90.0004,89.9997,120.0003,0.1416,1.6845
2039,167,30.0,0.5833,0.4167,0.0,4.9153,4.915,13.3346,89.9909,90.0103,120.0011,0.0667,3.8663
2040,227,40.0,0.375,0.625,0.0,10.0023,5.7923,14.2702,90.7517,90.8738,30.2984,0.1632,1.5607
2041,167,30.0,0.6667,0.1667,0.1667,4.9811,4.9808,13.4799,89.99,90.0109,120.0014,0.141,3.5564
2042,33,80.0,0.625,0.375,0.0,9.9523,8.5513,9.1775,90.0026,90.0023,90.0017,0.0647,3.4654
2043,206,80.0,0.7812,0.0625,0.1562,9.2149,9.2142,9.2145,90.0021,90.0031,89.9989,0.2046,3.3898
2044,206,80.0,0.0,0.5312,0.4688,9.8193,9.8193,9.8191,90.0032,90.0028,89.9957,0.1302,1.3435
2045,227,40.0,0.8125,0.1875,0.0,9.839,5.6764,13.8993,92.1548,92.0238,30.1576,0.0748,3.0922
2046,206,80.0,0.8125,0.0,0.1875,9.2295,9.2288,9.2292,90.0018,90.0029,89.9993,0.2221,3.2995
2047,206,80.0,0.0,0.1562,0.8438,10.1518,10.1518,10.152,90.0012,90.001,89.9983,0.0614,0.9608
2048,33,80.0,0.125,0.125,0.75,11.0179,9.38,10.0046,90.0004,89.9976,90.0002,0.2186,1.0021
2049,12,80.0,0.125,0.625,0.25,24.7257,6.2734,6.1075,90.0001,104.4048,90.0001,0.1402,1.5637
2050,206,80.0,0.5625,0.2188,0.2188,9.3619,9.3615,9.3616,90.0026,90.0031,89.9978,0.231,2.605
2051,194,80.0,0.5,0.5,0.0,6.2225,6.2224,23.7226,90.0187,89.9985,120.0009,0.2859,2.7152
2052,12,80.0,0.125,0.5,0.375,24.6928,6.3434,6.2358,90.0001,104.735,90.0001,0.1137,1.4124
2053,206,80.0,0.5312,0.4688,0.0,9.1811,9.1807,9.1806,90.0043,90.0045,89.9961,0.0947,3.4906
2054,194,80.0,0.625,0.375,0.0,6.184,6.1838,23.6287,90.0186,89.998,120.0025,0.128,3.1806
2055,227,40.0,0.4375,0.1875,0.375,9.8929,5.7466,14.2053,91.1993,91.392,30.5998,0.2099,1.6412
2056,167,60.0,0.4167,0.5833,0.0,9.9132,4.9562,13.4178,89.9938,90.0075,120.0007,0.0698,3.3996
2057,227,40.0,0.6875,0.25,0.0625,9.7983,5.6886,14.0437,91.0466,91.2135,30.5459,0.2916,1.4927
2058,167,30.0,0.3333,0.4167,0.25,5.1068,5.1064,13.7396,89.9955,90.0052,120.0008,0.2019,2.4714
2059,206,80.0,0.375,0.625,0.0,9.2466,9.2463,9.246,90.0049,90.0047,89.995,0.1069,3.0197
2060,206,80.0,0.5625,0.4375,0.0,9.168,9.1675,9.1675,90.0042,90.0044,89.9963,0.106,3.4572
2061,206,80.0,0.3438,0.4688,0.1875,9.4259,9.4256,9.4255,90.0037,90.0037,89.9961,0.1793,2.3806
2062,194,80.0,0.2188,0.0,0.7812,6.8895,6.8889,24.9395,90.0198,89.9974,119.9873,0.2545,0.7956
2063,227,40.0,0.0,0.0625,0.9375,11.1059,6.4278,15.6157,98.0402,99.3117,30.2324,0.3126,0.5771
2064,227,40.0,0.25,0.75,0.0,5.8879,5.8882,14.3974,90.0188,89.9797,120.0034,0.1364,1.2858
2065,227,40.0,0.4375,0.25,0.3125,6.0354,6.0345,14.4453,90.0065,89.9971,119.9991,0.325,1.2991
2066,194,80.0,0.0,0.5,0.5,6.7535,6.7531,24.7421,89.9985,89.9968,119.988,0.0619,1.2208
2067,227,40.0,0.5625,0.4375,0.0,9.9771,5.7367,14.1381,93.5941,93.0715,30.1257,0.1134,2.5279
2068,194,80.0,0.6875,0.0,0.3125,6.3969,6.3965,23.9835,90.0133,90.0147,119.9975,0.3967,1.8202
2069,227,40.0,0.5,0.3125,0.1875,10.1381,5.8715,14.4592,90.8395,90.9743,30.3072,0.3794,0.8171
2070,33,40.0,0.6875,0.0,0.3125,5.1348,8.7886,9.4187,90.0045,90.0013,90.0008,0.2245,2.2478
2071,206,80.0,0.4375,0.5625,0.0,9.2204,9.22,9.2199,90.0047,90.0046,89.9954,0.1057,3.1766
2072,167,30.0,0.3333,0.6667,0.0,4.9772,4.9768,13.4593,89.9952,90.0061,120.0005,0.0705,3.2337
2073,227,40.0,0.125,0.5625,0.3125,10.4233,6.0396,14.8827,91.0488,91.2192,30.3538,0.3037,0.2834
2074,194,80.0,0.375,0.4375,0.1875,6.4006,6.4004,24.0576,90.0131,90.0039,119.9961,0.234,2.0953
2075,12,80.0,0.625,0.0,0.375,24.1731,6.2012,6.134,89.9995,104.9066,90.0002,0.3038,1.532
2076,227,40.0,0.75,0.25,0.0,9.8735,5.6914,13.9587,92.5185,92.2888,30.1492,0.2006,2.5673
2077,12,80.0,0.0,0.4062,0.5938,24.765,6.5014,6.486,90.0003,105.241,90.0,0.0508,1.2127
2078,167,30.0,0.8333,0.1667,0.0,4.8534,4.8532,13.2099,89.9864,90.0145,120.0016,0.0259,4.8328
2079,206,80.0,0.2812,0.0,0.7188,9.9231,9.9229,9.9232,90.0007,90.0011,89.9993,0.1762,1.4528
2080,206,80.0,0.4062,0.25,0.3438,9.5382,9.5379,9.538,90.0024,90.0027,89.9976,0.2211,2.0867
2081,206,80.0,0.4375,0.2188,0.3438,9.5251,9.5248,9.5249,90.0023,90.0027,89.9978,0.2407,2.1069
2082,33,40.0,0.5,0.5,0.0,5.0054,8.6011,9.2252,90.0014,90.0022,90.0018,0.0359,3.1396
2083,12,80.0,0.375,0.375,0.25,24.4659,6.2023,6.0565,89.9998,104.4912,90.0001,0.1052,2.175
2084,12,80.0,0.5,0.125,0.375,24.303,6.2367,6.1594,89.9997,104.8634,90.0001,0.1459,2.095
2085,206,80.0,0.0,0.0312,0.9688,10.2626,10.2626,10.2629,90.0005,90.0005,89.9992,0.0114,0.9326
2086,33,80.0,0.2812,0.0,0.7188,10.9102,9.2914,9.9185,90.0019,89.9982,90.0004,0.2634,1.0477
2087,167,60.0,0.5833,0.0,0.4167,10.2626,5.131,13.8018,89.9916,90.0086,120.0016,0.2417,2.3806
2088,194,80.0,0.0625,0.3125,0.625,6.8249,6.8244,24.856,90.0061,89.9945,119.9874,0.3965,0.6252
2089,12,20.0,0.0,0.25,0.75,12.3619,3.2944,6.6469,90.0003,105.6108,90.0,0.2562,0.827
2090,33,80.0,0.5625,0.3125,0.125,10.1201,8.6811,9.3074,90.0025,90.0018,90.0012,0.1464,2.8037
2091,194,10.0,0.0,0.25,0.75,3.4689,3.4686,12.532,90.0072,89.988,119.9857,0.1483,0.8497
2092,206,80.0,0.2188,0.5625,0.2188,9.506,9.5058,9.5056,90.004,90.0037,89.9954,0.1764,2.0625
2093,194,80.0,0.0,0.1562,0.8438,7.0069,7.0063,25.1849,90.0117,89.9843,119.985,0.159,0.7291
2094,167,30.0,0.6667,0.1667,0.1667,4.9811,4.9808,13.4799,89.99,90.0109,120.0014,0.1492,3.5875
2095,194,10.0,0.75,0.25,0.0,3.0732,3.073,11.7674,90.0162,89.9984,120.004,0.1642,3.4503
2096,194,80.0,0.8125,0.1562,0.0312,6.1511,6.1508,23.5281,90.0132,90.0014,120.0041,0.2949,2.067
2097,167,30.0,0.3333,0.6667,0.0,4.9772,4.9768,13.4593,89.9952,90.0061,120.0005,0.0715,3.2734
2098,227,40.0,0.0,0.0625,0.9375,6.5057,6.5057,15.9581,90.0009,89.9921,120.0013,0.3028,0.2593
2099,194,80.0,0.1875,0.4062,0.4062,6.6225,6.6222,24.4802,90.0073,90.0022,119.991,0.3013,1.1163
2100,167,30.0,0.4167,0.5833,0.0,4.9566,4.9562,13.4178,89.9938,90.0075,120.0007,0.0712,3.3825
2101,12,20.0,0.625,0.0,0.375,12.0865,3.1006,6.134,89.9995,104.9066,90.0002,0.294,2.0789
2102,206,80.0,0.8125,0.0625,0.125,9.1741,9.1734,9.1737,90.0022,90.0032,89.9989,0.1928,3.516
2103,206,80.0,0.9688,0.0312,0.0,8.9978,8.997,8.9973,90.0025,90.0037,89.9992,0.0773,4.9354
2104,167,30.0,0.5833,0.0833,0.3333,5.0881,5.0878,13.7084,89.9916,90.0089,120.0015,0.2554,2.5427
2105,227,40.0,0.0,0.25,0.75,10.9686,6.2964,15.7593,100.383,98.8565,30.3211,0.245,0.4544
2106,206,80.0,0.5,0.5,0.0,9.1942,9.1938,9.1937,90.0044,90.0045,89.9959,0.1063,3.3068
2107,167,30.0,0.3333,0.6667,0.0,4.9772,4.9768,13.4593,89.9952,90.0061,120.0005,0.0687,3.2039
2108,227,40.0,0.0625,0.625,0.3125,10.536,6.034,15.0687,97.9713,96.6192,30.1896,0.1957,0.5789
2109,227,40.0,0.625,0.0,0.375,6.0298,6.0279,14.7259,90.0725,87.7353,120.0427,0.4506,1.6039
2110,206,80.0,0.4688,0.3438,0.1875,9.3735,9.3731,9.3732,90.0032,90.0035,89.9969,0.1962,2.5345
2111,194,80.0,0.4375,0.3125,0.25,6.4271,6.4268,24.091,90.014,90.0058,119.9959,0.2871,1.3068
2112,194,80.0,0.5312,0.0312,0.4375,6.537,6.5365,24.2617,90.0158,90.0126,119.9941,0.4006,1.1681
2113,206,80.0,0.3438,0.6562,0.0,9.2597,9.2594,9.2591,90.005,90.0048,89.9948,0.0926,3.001
2114,167,30.0,0.4167,0.0833,0.5,5.2158,5.2154,13.9784,89.994,90.0058,120.0013,0.3285,1.9343
2115,194,80.0,0.9062,0.0312,0.0625,6.1471,6.1467,23.4979,90.0081,90.0057,120.0045,0.3637,3.3453
2116,227,40.0,0.6875,0.3125,0.0,9.9016,5.73,13.8641,90.6123,90.7089,30.2317,0.2345,2.0633
2117,12,80.0,0.2188,0.5,0.2812,24.62,6.2643,6.1204,90.0,104.5208,90.0001,0.0928,1.7496
2118,33,80.0,0.4375,0.1875,0.375,10.4559,8.9407,9.5672,90.0023,90.0006,90.0006,0.2731,1.8124
2119,206,80.0,0.2188,0.0,0.7812,10.0047,10.0045,10.0049,90.0006,90.0009,89.9993,0.141,1.3122
2120,206,80.0,0.0,0.3438,0.6562,9.9855,9.9855,9.9855,90.0022,90.0019,89.997,0.1167,1.041
2121,33,40.0,0.8125,0.1875,0.0,4.9323,8.4765,9.1059,90.0044,90.0024,90.0015,0.0404,4.0305
2122,167,30.0,0.9167,0.0833,0.0,4.8328,4.8326,13.1683,89.9848,90.016,120.0018,0.015,5.2445
2123,206,80.0,0.5938,0.2812,0.125,9.2657,9.2652,9.2653,90.0031,90.0036,89.9974,0.1778,3.0743
2124,167,30.0,0.3333,0.4167,0.25,5.1068,5.1064,13.7396,89.9955,90.0052,120.0008,0.2242,2.3895
2125,206,80.0,0.0625,0.0625,0.875,10.1533,10.1533,10.1535,90.0008,90.0008,89.9989,0.068,0.9611
2126,12,80.0,0.375,0.2812,0.3438,24.4411,6.2548,6.1527,89.9998,104.7393,90.0001,0.2197,1.8426
2127,33,80.0,0.5938,0.0312,0.375,10.3828,8.8784,9.5075,90.0038,90.0009,90.0007,0.2788,2.0221
2128,33,80.0,0.5938,0.1875,0.2188,10.2095,8.7473,9.375,90.0032,90.0015,90.0009,0.1934,2.6435
2129,33,80.0,0.5625,0.0938,0.3438,10.3628,8.8646,9.493,90.0034,90.001,90.0007,0.2326,2.3111
2130,12,20.0,0.5,0.5,0.0,12.201,3.0134,5.7748,89.9995,103.8357,90.0002,0.0393,2.9245
2131,194,80.0,0.125,0.0625,0.8125,6.9428,6.9422,25.0504,90.0172,89.9916,119.9863,0.298,0.4402
2132,194,80.0,0.8125,0.0625,0.125,6.2208,6.2204,23.6485,90.0111,90.0082,120.0022,0.2686,3.0874
2133,167,30.0,0.25,0.4167,0.3333,5.1706,5.1702,13.8746,89.9967,90.0036,120.0008,0.1594,2.0645
2134,12,20.0,0.75,0.125,0.125,12.0546,3.0129,5.8517,89.9993,104.2817,90.0002,0.1133,3.1525
2135,33,80.0,0.125,0.6562,0.2188,10.4287,8.9342,9.5539,89.9986,90.0008,90.0009,0.1693,1.7786
2136,227,40.0,0.3125,0.375,0.3125,10.356,5.9959,14.579,87.9753,87.6655,30.2822,0.3836,0.8609
2137,227,40.0,0.125,0.125,0.75,10.3844,6.149,15.0875,97.3077,98.6601,32.3912,0.2422,0.904
2138,194,80.0,0.8125,0.1875,0.0,6.1279,6.1276,23.4879,90.0142,89.999,120.0047,0.2291,3.4234
2139,194,80.0,0.375,0.25,0.375,6.5393,6.5389,24.2988,90.0133,90.0064,119.9934,0.2447,1.6363
2140,227,40.0,0.8125,0.0,0.1875,5.8832,5.8822,14.3385,90.0907,88.8021,120.0535,0.2096,2.393
2141,33,40.0,0.25,0.75,0.0,5.0638,8.7008,9.3206,89.9989,90.002,90.0019,0.0644,2.555
2142,227,40.0,0.25,0.25,0.5,10.5591,6.1189,15.0718,91.1294,91.3115,30.3617,0.3429,0.6547
2143,33,40.0,0.1875,0.0,0.8125,5.529,9.4075,10.0338,90.0013,89.9973,90.0004,0.2648,1.031
2144,167,60.0,0.0,0.75,0.25,10.3787,5.1888,13.9059,90.0005,89.9999,120.0001,0.132,1.7767
2145,206,80.0,0.9062,0.0625,0.0312,9.0517,9.0509,9.0513,90.0025,90.0036,89.9989,0.1113,4.375
2146,227,40.0,0.3125,0.375,0.3125,10.3436,5.9924,14.761,90.9873,91.1468,30.3373,0.3012,0.8748
2147,167,30.0,0.25,0.75,0.0,4.9979,4.9974,13.5009,89.9966,90.0048,120.0003,0.0737,2.9979
2148,206,80.0,0.0,0.3125,0.6875,10.0132,10.0133,10.0133,90.002,90.0018,89.9973,0.0957,1.0877
2149,206,80.0,0.6875,0.0,0.3125,9.3927,9.3921,9.3925,90.0014,90.0024,89.9993,0.2635,2.7273
2150,12,80.0,0.0,0.4375,0.5625,24.7732,6.4839,6.4539,90.0003,105.1649,90.0,0.0245,1.2833
2151,206,80.0,0.5625,0.4375,0.0,9.168,9.1675,9.1675,90.0042,90.0044,89.9963,0.1008,3.5273
2152,33,80.0,0.5,0.3438,0.1562,10.184,8.7322,9.3578,90.0021,90.0017,90.0011,0.1801,2.5795
2153,194,10.0,0.0,0.0,1.0,3.5611,3.5607,12.6931,90.0205,89.9777,119.9839,0.2043,0.589
2154,206,80.0,0.5938,0.4062,0.0,9.1549,9.1544,9.1544,90.004,90.0043,89.9965,0.0951,3.6343
2155,227,40.0,0.375,0.5625,0.0625,5.8716,5.8713,14.3768,89.9951,90.0035,119.9978,0.2896,1.4265
2156,33,40.0,0.5625,0.4375,0.0,4.9907,8.5762,9.2014,90.002,90.0023,90.0017,0.0693,3.2922
2157,194,80.0,0.4688,0.5312,0.0,6.2323,6.2322,23.7461,90.0183,89.9988,120.0005,0.2554,2.5472
2158,167,30.0,0.3333,0.0833,0.5833,5.2796,5.2792,14.1134,89.995,90.0044,120.0013,0.236,1.885
2159,227,40.0,0.0,0.1875,0.8125,10.9802,6.3662,15.6847,91.397,91.6226,30.4126,0.2072,0.4703
2160,167,30.0,0.25,0.3333,0.4167,5.2138,5.2134,13.9681,89.9966,90.0034,120.0009,0.2246,1.8379
2161,206,80.0,0.0,0.4688,0.5312,9.8747,9.8747,9.8746,90.0029,90.0025,89.9962,0.1285,1.2138
2162,194,80.0,0.75,0.25,0.0,6.1464,6.1461,23.5348,90.0162,89.9984,120.004,0.157,3.4119
2163,12,80.0,0.0,0.8438,0.1562,24.8804,6.2565,6.037,90.0002,104.1052,90.0001,0.0209,1.7266
2164,12,20.0,0.25,0.75,0.0,12.3309,3.049,5.826,89.9998,103.7468,90.0001,0.0063,2.3862
2165,167,30.0,0.0,0.8333,0.1667,5.1462,5.1456,13.8125,90.0006,90.0001,120.0,0.1255,1.9918
2166,33,80.0,0.8125,0.0625,0.125,10.0032,8.5814,9.212,90.0049,90.0021,90.0011,0.1668,3.4716
2167,206,80.0,0.5,0.1562,0.3438,9.4989,9.4986,9.4987,90.002,90.0026,89.9982,0.2373,2.3311
2168,227,40.0,0.4375,0.25,0.3125,10.2905,5.961,14.6799,90.9458,91.0978,30.3261,0.3853,1.4513
2169,167,30.0,0.5,0.25,0.25,5.0655,5.0652,13.6565,89.9928,90.0079,120.0012,0.1724,2.8583
2170,167,30.0,0.25,0.3333,0.4167,5.2138,5.2134,13.9681,89.9966,90.0034,120.0009,0.2802,1.7782
2171,227,40.0,0.375,0.1875,0.4375,6.126,6.1231,14.9952,90.0501,87.4271,120.024,0.3949,1.1384
2172,194,80.0,0.8125,0.0938,0.0938,6.1975,6.1972,23.6084,90.0117,90.006,120.0028,0.2669,3.1618
2173,12,80.0,0.4688,0.2812,0.25,24.3685,6.1757,6.0374,89.9997,104.5239,90.0001,0.1501,2.0029
2174,194,80.0,0.5625,0.4375,0.0,6.2031,6.203,23.6756,90.0189,89.9981,120.0017,0.2688,2.8816
2175,227,40.0,0.1875,0.8125,0.0,9.7943,5.7421,14.4886,95.7329,96.7296,31.4765,0.2309,1.2465
2176,33,80.0,0.5312,0.0938,0.375,10.412,8.9033,9.5314,90.0032,90.0008,90.0007,0.2441,2.1302
2177,206,80.0,0.1562,0.0,0.8438,10.0863,10.0862,10.0865,90.0005,90.0008,89.9993,0.1016,1.2253
2178,194,80.0,0.5312,0.4688,0.0,6.2128,6.2127,23.6991,90.0189,89.9983,120.0013,0.2435,2.7639
2179,227,40.0,0.8125,0.1875,0.0,9.751,5.6595,13.963,90.9688,91.1228,30.5185,0.1816,2.5331
2180,194,80.0,0.375,0.375,0.25,6.4468,6.4466,24.138,90.0128,90.0049,119.9952,0.3193,1.2738
2181,206,80.0,0.4375,0.1875,0.375,9.5528,9.5525,9.5527,90.0021,90.0025,89.998,0.25,1.9628
2182,227,40.0,0.0625,0.9375,0.0,10.0348,5.8338,14.4476,91.4225,91.6532,30.6785,0.1176,1.5819
2183,33,80.0,0.625,0.1562,0.2188,10.1949,8.7348,9.3631,90.0035,90.0016,90.0009,0.199,2.6936
2184,167,30.0,0.25,0.75,0.0,4.9979,4.9974,13.5009,89.9966,90.0048,120.0003,0.0808,2.9534
2185,194,80.0,0.2188,0.0938,0.6875,6.8202,6.8196,24.8187,90.016,89.9992,119.9882,0.3565,0.6609
2186,167,30.0,0.8333,0.1667,0.0,4.8534,4.8532,13.2099,89.9864,90.0145,120.0016,0.0257,4.8753
2187,12,80.0,0.375,0.2188,0.4062,24.4246,6.2898,6.217,89.9998,104.9005,90.0001,0.1702,1.5072
2188,12,80.0,0.1875,0.375,0.4375,24.6113,6.3606,6.2872,90.0,104.9163,90.0001,0.1098,1.4622
2189,206,80.0,0.9375,0.0,0.0625,9.0663,9.0655,9.0659,90.0022,90.0034,89.9994,0.1373,4.3269
2190,167,30.0,0.25,0.25,0.5,5.257,5.2566,14.0615,89.9964,90.0033,120.001,0.1899,1.8471
2191,167,30.0,0.1667,0.5,0.3333,5.1913,5.1908,13.9162,89.9979,90.0023,120.0006,0.1759,1.9046
2192,167,30.0,0.3333,0.6667,0.0,4.9772,4.9768,13.4593,89.9952,90.0061,120.0005,0.075,3.1998
2193,12,80.0,0.5625,0.3125,0.125,24.304,6.079,5.89,89.9995,104.2147,90.0002,0.0895,2.6211
2194,12,80.0,0.3438,0.375,0.2812,24.4901,6.2287,6.0949,89.9998,104.5639,90.0001,0.1102,1.6981
2195,12,80.0,0.0,0.1875,0.8125,24.7073,6.6238,6.7113,90.0003,105.754,90.0,0.1576,0.8566
2196,206,80.0,0.0625,0.1875,0.75,10.0425,10.0424,10.0426,90.0014,90.0014,89.9981,0.1125,0.9232
2197,167,30.0,0.3333,0.5833,0.0833,5.0204,5.02,13.5528,89.9953,90.0058,120.0006,0.1196,2.907
2198,12,80.0,0.1875,0.125,0.6875,24.5453,6.5005,6.5445,90.0001,105.5264,90.0001,0.2642,0.9051
2199,206,80.0,0.3438,0.3438,0.3125,9.5367,9.5364,9.5365,90.0029,90.003,89.9969,0.2227,2.0736
2200,194,80.0,0.4688,0.5312,0.0,6.2323,6.2322,23.7461,90.0183,89.9988,120.0005,0.2169,2.656
2201,206,80.0,0.4688,0.125,0.4062,9.5675,9.5671,9.5673,90.0017,90.0023,89.9984,0.2515,1.9352
2202,227,40.0,0.6875,0.1875,0.125,5.8505,5.85,14.0496,90.0045,89.996,119.9991,0.3244,1.7881
2203,194,80.0,0.5312,0.0,0.4688,6.5601,6.5597,24.3019,90.0163,90.0132,119.9936,0.4474,1.1934
2204,206,80.0,0.5312,0.4688,0.0,9.1811,9.1807,9.1806,90.0043,90.0045,89.9961,0.1042,3.4436
2205,12,80.0,0.0,0.5,0.5,24.7897,6.4489,6.3896,90.0003,105.0105,90.0,0.017,1.2649
2206,194,80.0,0.5938,0.0,0.4062,6.4947,6.4943,24.1745,90.0152,90.0144,119.9951,0.3468,1.6144
2207,194,80.0,0.3125,0.0625,0.625,6.744,6.7435,24.6676,90.017,90.0043,119.9897,0.3107,0.954
2208,206,80.0,0.0938,0.125,0.7812,10.0571,10.057,10.0572,90.0011,90.0012,89.9985,0.1171,0.9818
2209,194,80.0,0.75,0.0625,0.1875,6.2856,6.2852,23.7758,90.0123,90.0104,120.0003,0.412,2.3208
2210,33,80.0,0.3125,0.4375,0.25,10.3756,8.8856,9.5089,90.0006,90.001,90.0009,0.2354,1.8717
2211,194,80.0,0.3438,0.0,0.6562,6.7573,6.7568,24.6844,90.0188,90.0056,119.9897,0.3714,0.7115
2212,33,40.0,0.4375,0.5625,0.0,5.02,8.626,9.2491,90.0008,90.0022,90.0018,0.0558,2.9649
2213,227,40.0,0.1875,0.25,0.5625,6.2406,6.2359,15.3003,90.0326,86.7734,120.0031,0.3358,0.7567
2214,227,40.0,0.0,0.25,0.75,10.9686,6.2964,15.7593,100.383,98.8565,30.3211,0.3435,0.352
2215,206,80.0,0.0,0.4375,0.5625,9.9024,9.9024,9.9023,90.0027,90.0023,89.9964,0.1238,1.1731
2216,227,40.0,0.25,0.375,0.375,6.1239,6.1212,15.0064,90.0408,87.8012,120.0184,0.2228,1.0719
2217,227,40.0,0.5,0.5,0.0,9.9492,5.7608,14.1892,90.7074,90.8216,30.2868,0.1897,1.6625
